top_2000_id_1009+us_companies_id_1044+fortune_500_id_1005,0.4999999999999999
top_2000_id_1425+us_companies_id_1304+fortune_500_id_1060,0.4999999999999999
us_companies_id_1078+fortune_500_id_1497+top_2000_id_2372,0.4999999999999999
us_companies_id_1221+fortune_500_id_1037+top_2000_id_1032,0.4999999999999999
us_companies_id_1298+fortune_500_id_1047+top_2000_id_1117,0.4999999999999999
fortune_500_id_1030+top_2000_id_1018+us_companies_id_1086,0.4999999999999999
us_companies_id_1281+top_2000_id_1777+us_companies_id_1347,0.5185185185185185
us_companies_id_1240+us_companies_id_1324+top_2000_id_1088,0.5185185185185185
fortune_500_id_1035+us_companies_id_1444,0.5555555555555556
top_2000_id_1517+us_companies_id_1082+fortune_500_id_1270,0.6296296296296295
fortune_500_id_1016+top_2000_id_1002+us_companies_id_1249,0.6296296296296295
us_companies_id_1052+fortune_500_id_1449,0.6666666666666666
fortune_500_id_1076+us_companies_id_1273,0.6666666666666666
top_2000_id_1305+us_companies_id_1005,0.6875
top_2000_id_2279+us_companies_id_1303,0.7222222222222222
us_companies_id_1470+top_2000_id_1344,0.7222222222222222
us_companies_id_1399+top_2000_id_1482,0.7222222222222222
top_2000_id_2533+us_companies_id_1514,0.7222222222222222
us_companies_id_1066+top_2000_id_1172,0.7222222222222222
us_companies_id_1412+top_2000_id_1201,0.7222222222222222
top_2000_id_1217+us_companies_id_1141,0.7222222222222222
top_2000_id_1516+us_companies_id_1178,0.7222222222222222
top_2000_id_2080+us_companies_id_1158,0.7222222222222222
top_2000_id_1602+us_companies_id_1520,0.7222222222222222
top_2000_id_1620+us_companies_id_1146,0.7222222222222222
top_2000_id_2528+us_companies_id_1461,0.7222222222222222
us_companies_id_1085+top_2000_id_1327,0.7222222222222222
us_companies_id_1050+top_2000_id_1245,0.7222222222222222
us_companies_id_1012+top_2000_id_1024,0.7222222222222222
us_companies_id_1002+top_2000_id_1806,0.7777777777777778
top_2000_id_1312+us_companies_id_1400,0.7777777777777778
top_2000_id_1300+us_companies_id_1227,0.7777777777777778
us_companies_id_1460+top_2000_id_1495,0.7777777777777778
top_2000_id_2512+us_companies_id_1247,0.7777777777777778
top_2000_id_2634+us_companies_id_1092,0.7777777777777778
us_companies_id_1419+top_2000_id_1480,0.7777777777777778
us_companies_id_1072+top_2000_id_2001,0.7777777777777778
top_2000_id_1159+us_companies_id_1164,0.7777777777777778
top_2000_id_1313+us_companies_id_1459,0.7777777777777778
top_2000_id_1037+us_companies_id_1489,0.7777777777777778
us_companies_id_1364+top_2000_id_1808,0.7777777777777778
us_companies_id_1014+top_2000_id_1705,0.7777777777777778
us_companies_id_1212+top_2000_id_2917,0.7777777777777778
us_companies_id_1065+top_2000_id_1939,0.7777777777777778
us_companies_id_1456+top_2000_id_2066,0.8888888888888888
